#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)HA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2023/05/17 16:40:27,150000,0.909
2023/05/17 16:40:27,200000,0.917
2023/05/17 16:40:27,250000,0.917
2023/05/17 16:40:27,300000,0.913
2023/05/17 16:40:27,350000,0.919
2023/05/17 16:40:27,400000,0.919
2023/05/17 16:40:27,450000,0.918
2023/05/17 16:40:27,500000,0.917
2023/05/17 16:40:27,550000,0.921
2023/05/17 16:40:27,600000,0.922
2023/05/17 16:40:27,650000,0.916
2023/05/17 16:40:27,700000,0.922
2023/05/17 16:40:27,750000,0.921
2023/05/17 16:40:27,800000,0.921
2023/05/17 16:40:27,850000,0.918
2023/05/17 16:40:27,900000,0.922
2023/05/17 16:40:27,950000,0.922
2023/05/17 16:40:28,000000,0.914
2023/05/17 16:40:28,050000,0.924
2023/05/17 16:40:28,100000,0.922
2023/05/17 16:40:28,150000,0.920
2023/05/17 16:40:28,200000,0.923
2023/05/17 16:40:28,250000,0.928
2023/05/17 16:40:28,300000,0.928
2023/05/17 16:40:28,350000,0.919
2023/05/17 16:40:28,400000,0.928
2023/05/17 16:40:28,450000,0.929
2023/05/17 16:40:28,500000,0.924
2023/05/17 16:40:28,550000,0.925
2023/05/17 16:40:28,600000,0.930
2023/05/17 16:40:28,650000,0.927
2023/05/17 16:40:28,700000,0.921
2023/05/17 16:40:28,750000,0.929
2023/05/17 16:40:28,800000,0.929
2023/05/17 16:40:28,850000,0.926
2023/05/17 16:40:28,900000,0.927
2023/05/17 16:40:28,950000,0.931
2023/05/17 16:40:29,000000,0.931
2023/05/17 16:40:29,050000,0.925
2023/05/17 16:40:29,100000,0.934
2023/05/17 16:40:29,150000,0.933
2023/05/17 16:40:29,200000,0.930
2023/05/17 16:40:29,250000,0.933
2023/05/17 16:40:29,300000,0.934
2023/05/17 16:40:29,350000,0.933
2023/05/17 16:40:29,400000,0.928
2023/05/17 16:40:29,450000,0.937
2023/05/17 16:40:29,500000,0.937
2023/05/17 16:40:29,550000,0.932
2023/05/17 16:40:29,600000,0.934
2023/05/17 16:40:29,650000,0.937
2023/05/17 16:40:29,700000,0.935
2023/05/17 16:40:29,750000,0.930
2023/05/17 16:40:29,800000,0.938
2023/05/17 16:40:29,850000,0.936
2023/05/17 16:40:29,900000,0.933
2023/05/17 16:40:29,950000,0.939
2023/05/17 16:40:30,000000,0.939
2023/05/17 16:40:30,050000,0.938
2023/05/17 16:40:30,100000,0.934
2023/05/17 16:40:30,150000,0.942
2023/05/17 16:40:30,200000,0.943
2023/05/17 16:40:30,250000,0.937
2023/05/17 16:40:30,300000,0.942
2023/05/17 16:40:30,350000,0.943
2023/05/17 16:40:30,400000,0.943
2023/05/17 16:40:30,450000,0.938
2023/05/17 16:40:30,500000,0.943
2023/05/17 16:40:30,550000,0.942
2023/05/17 16:40:30,600000,0.938
2023/05/17 16:40:30,650000,0.946
2023/05/17 16:40:30,700000,0.943
2023/05/17 16:40:30,750000,0.942
2023/05/17 16:40:30,800000,0.939
2023/05/17 16:40:30,850000,0.944
2023/05/17 16:40:30,900000,0.947
2023/05/17 16:40:30,950000,0.939
2023/05/17 16:40:31,000000,0.947
2023/05/17 16:40:31,050000,0.948
2023/05/17 16:40:31,100000,0.945
2023/05/17 16:40:31,150000,0.945
2023/05/17 16:40:31,200000,0.950
2023/05/17 16:40:31,250000,0.950
2023/05/17 16:40:31,300000,0.942
2023/05/17 16:40:31,350000,0.949
2023/05/17 16:40:31,400000,0.949
2023/05/17 16:40:31,450000,0.946
2023/05/17 16:40:31,500000,0.947
2023/05/17 16:40:31,550000,0.952
2023/05/17 16:40:31,600000,0.951
2023/05/17 16:40:31,650000,0.944
2023/05/17 16:40:31,700000,0.952
2023/05/17 16:40:31,750000,0.953
2023/05/17 16:40:31,800000,0.948
2023/05/17 16:40:31,850000,0.950
2023/05/17 16:40:31,900000,0.953
2023/05/17 16:40:31,950000,0.952
2023/05/17 16:40:32,000000,0.946
2023/05/17 16:40:32,050000,0.954
2023/05/17 16:40:32,100000,0.954
2023/05/17 16:40:32,150000,0.949
2023/05/17 16:40:32,200000,0.956
2023/05/17 16:40:32,250000,0.957
2023/05/17 16:40:32,300000,0.955
2023/05/17 16:40:32,350000,0.950
2023/05/17 16:40:32,400000,0.957
2023/05/17 16:40:32,450000,0.958
2023/05/17 16:40:32,500000,0.954
2023/05/17 16:40:32,550000,0.958
2023/05/17 16:40:32,600000,0.957
2023/05/17 16:40:32,650000,0.958
2023/05/17 16:40:32,700000,0.953
2023/05/17 16:40:32,750000,0.959
2023/05/17 16:40:32,800000,0.959
2023/05/17 16:40:32,850000,0.956
2023/05/17 16:40:32,900000,0.961
2023/05/17 16:40:32,950000,0.961
2023/05/17 16:40:33,000000,0.960
2023/05/17 16:40:33,050000,0.959
2023/05/17 16:40:33,100000,0.964
2023/05/17 16:40:33,150000,0.961
2023/05/17 16:40:33,200000,0.957
2023/05/17 16:40:33,250000,0.964
2023/05/17 16:40:33,300000,0.965
2023/05/17 16:40:33,350000,0.962
2023/05/17 16:40:33,400000,0.960
2023/05/17 16:40:33,450000,0.965
2023/05/17 16:40:33,500000,0.965
2023/05/17 16:40:33,550000,0.958
2023/05/17 16:40:33,600000,0.968
2023/05/17 16:40:33,650000,0.967
2023/05/17 16:40:33,700000,0.966
2023/05/17 16:40:33,750000,0.964
2023/05/17 16:40:33,800000,0.969
2023/05/17 16:40:33,850000,0.970
2023/05/17 16:40:33,900000,0.960
2023/05/17 16:40:33,950000,0.970
2023/05/17 16:40:34,000000,0.970
2023/05/17 16:40:34,050000,0.964
2023/05/17 16:40:34,100000,0.965
2023/05/17 16:40:34,150000,0.969
2023/05/17 16:40:34,200000,0.970
2023/05/17 16:40:34,250000,0.964
2023/05/17 16:40:34,300000,0.973
2023/05/17 16:40:34,350000,0.972
2023/05/17 16:40:34,400000,0.967
2023/05/17 16:40:34,450000,0.970
2023/05/17 16:40:34,500000,0.974
2023/05/17 16:40:34,550000,0.973
2023/05/17 16:40:34,600000,0.966
2023/05/17 16:40:34,650000,0.975
2023/05/17 16:40:34,700000,0.974
2023/05/17 16:40:34,750000,0.969
2023/05/17 16:40:34,800000,0.971
2023/05/17 16:40:34,850000,0.974
2023/05/17 16:40:34,900000,0.975
2023/05/17 16:40:34,950000,0.969
2023/05/17 16:40:35,000000,0.976
2023/05/17 16:40:35,050000,0.978
2023/05/17 16:40:35,100000,0.972
2023/05/17 16:40:35,150000,0.976
2023/05/17 16:40:35,200000,0.976
2023/05/17 16:40:35,250000,0.978
2023/05/17 16:40:35,300000,0.972
2023/05/17 16:40:35,350000,0.979
2023/05/17 16:40:35,400000,0.978
2023/05/17 16:40:35,450000,0.977
2023/05/17 16:40:35,500000,0.981
2023/05/17 16:40:35,550000,0.981
2023/05/17 16:40:35,600000,0.981
2023/05/17 16:40:35,650000,0.977
2023/05/17 16:40:35,700000,0.983
2023/05/17 16:40:35,750000,0.981
2023/05/17 16:40:35,800000,0.979
2023/05/17 16:40:35,850000,0.982
2023/05/17 16:40:35,900000,0.982
2023/05/17 16:40:35,950000,0.982
2023/05/17 16:40:36,000000,0.981
2023/05/17 16:40:36,050000,0.985
2023/05/17 16:40:36,100000,0.983
2023/05/17 16:40:36,150000,0.978
2023/05/17 16:40:36,200000,0.985
2023/05/17 16:40:36,250000,0.986
2023/05/17 16:40:36,300000,0.984
2023/05/17 16:40:36,350000,0.986
2023/05/17 16:40:36,400000,0.989
2023/05/17 16:40:36,450000,0.989
2023/05/17 16:40:36,500000,0.982
2023/05/17 16:40:36,550000,0.991
2023/05/17 16:40:36,600000,0.989
2023/05/17 16:40:36,650000,0.987
2023/05/17 16:40:36,700000,0.987
2023/05/17 16:40:36,750000,0.988
2023/05/17 16:40:36,800000,0.989
2023/05/17 16:40:36,850000,0.982
2023/05/17 16:40:36,900000,0.991
2023/05/17 16:40:36,950000,0.991
2023/05/17 16:40:37,000000,0.989
2023/05/17 16:40:37,050000,0.991
2023/05/17 16:40:37,100000,0.992
2023/05/17 16:40:37,150000,0.992
2023/05/17 16:40:37,200000,0.987
2023/05/17 16:40:37,250000,0.994
2023/05/17 16:40:37,300000,0.995
2023/05/17 16:40:37,350000,0.992
2023/05/17 16:40:37,400000,0.993
2023/05/17 16:40:37,450000,0.998
2023/05/17 16:40:37,500000,0.995
2023/05/17 16:40:37,550000,0.991
2023/05/17 16:40:37,600000,1.000
2023/05/17 16:40:37,650000,0.997
2023/05/17 16:40:37,700000,0.995
2023/05/17 16:40:37,750000,0.997
2023/05/17 16:40:37,800000,1.000
2023/05/17 16:40:37,850000,0.999
2023/05/17 16:40:37,900000,0.993
2023/05/17 16:40:37,950000,1.000
2023/05/17 16:40:38,000000,0.998
2023/05/17 16:40:38,050000,0.994
2023/05/17 16:40:38,100000,1.002
2023/05/17 16:40:38,150000,1.001
2023/05/17 16:40:38,200000,1.002
2023/05/17 16:40:38,250000,0.999
2023/05/17 16:40:38,300000,1.005
2023/05/17 16:40:38,350000,1.004
2023/05/17 16:40:38,400000,1.000
2023/05/17 16:40:38,450000,1.007
2023/05/17 16:40:38,500000,1.006
2023/05/17 16:40:38,550000,1.005
2023/05/17 16:40:38,600000,1.002
2023/05/17 16:40:38,650000,1.006
2023/05/17 16:40:38,700000,1.005
2023/05/17 16:40:38,750000,1.000
2023/05/17 16:40:38,800000,1.007
2023/05/17 16:40:38,850000,1.007
2023/05/17 16:40:38,900000,1.004
2023/05/17 16:40:38,950000,1.004
2023/05/17 16:40:39,000000,1.012
2023/05/17 16:40:39,050000,1.009
2023/05/17 16:40:39,100000,1.004
2023/05/17 16:40:39,150000,1.012
2023/05/17 16:40:39,200000,1.011
2023/05/17 16:40:39,250000,1.007
2023/05/17 16:40:39,300000,1.009
2023/05/17 16:40:39,350000,1.013
2023/05/17 16:40:39,400000,1.013
2023/05/17 16:40:39,450000,1.007
2023/05/17 16:40:39,500000,1.016
2023/05/17 16:40:39,550000,1.014
2023/05/17 16:40:39,600000,1.012
2023/05/17 16:40:39,650000,1.013
2023/05/17 16:40:39,700000,1.018
2023/05/17 16:40:39,750000,1.017
2023/05/17 16:40:39,800000,1.008
2023/05/17 16:40:39,850000,1.018
2023/05/17 16:40:39,900000,1.018
2023/05/17 16:40:39,950000,1.012
2023/05/17 16:40:40,000000,1.016
2023/05/17 16:40:40,050000,1.018
2023/05/17 16:40:40,100000,1.019
2023/05/17 16:40:40,150000,1.012
2023/05/17 16:40:40,200000,1.020
2023/05/17 16:40:40,250000,1.020
2023/05/17 16:40:40,300000,1.017
2023/05/17 16:40:40,350000,1.022
2023/05/17 16:40:40,400000,1.023
2023/05/17 16:40:40,450000,1.022
2023/05/17 16:40:40,500000,1.017
2023/05/17 16:40:40,550000,1.023
2023/05/17 16:40:40,600000,1.022
2023/05/17 16:40:40,650000,1.019
2023/05/17 16:40:40,700000,1.024
2023/05/17 16:40:40,750000,1.024
2023/05/17 16:40:40,800000,1.023
2023/05/17 16:40:40,850000,1.020
2023/05/17 16:40:40,900000,1.026
2023/05/17 16:40:40,950000,1.026
2023/05/17 16:40:41,000000,1.022
2023/05/17 16:40:41,050000,1.029
2023/05/17 16:40:41,100000,1.028
2023/05/17 16:40:41,150000,1.027
2023/05/17 16:40:41,200000,1.024
2023/05/17 16:40:41,250000,1.029
2023/05/17 16:40:41,300000,1.029
2023/05/17 16:40:41,350000,1.023
2023/05/17 16:40:41,400000,1.030
2023/05/17 16:40:41,450000,1.030
2023/05/17 16:40:41,500000,1.027
2023/05/17 16:40:41,550000,1.026
2023/05/17 16:40:41,600000,1.031
2023/05/17 16:40:41,650000,1.031
2023/05/17 16:40:41,700000,1.026
2023/05/17 16:40:41,750000,1.035
2023/05/17 16:40:41,800000,1.034
2023/05/17 16:40:41,850000,1.030
2023/05/17 16:40:41,900000,1.030
2023/05/17 16:40:41,950000,1.035
2023/05/17 16:40:42,000000,1.033
2023/05/17 16:40:42,050000,1.028
2023/05/17 16:40:42,100000,1.035
2023/05/17 16:40:42,150000,1.034
2023/05/17 16:40:42,200000,1.029
2023/05/17 16:40:42,250000,1.032
2023/05/17 16:40:42,300000,1.038
2023/05/17 16:40:42,350000,1.036
2023/05/17 16:40:42,400000,1.030
2023/05/17 16:40:42,450000,1.040
2023/05/17 16:40:42,500000,1.038
2023/05/17 16:40:42,550000,1.035
2023/05/17 16:40:42,600000,1.037
2023/05/17 16:40:42,650000,1.040
2023/05/17 16:40:42,700000,1.039
2023/05/17 16:40:42,750000,1.033
2023/05/17 16:40:42,800000,1.042
2023/05/17 16:40:42,850000,1.041
2023/05/17 16:40:42,900000,1.036
2023/05/17 16:40:42,950000,1.042
2023/05/17 16:40:43,000000,1.043
2023/05/17 16:40:43,050000,1.042
2023/05/17 16:40:43,100000,1.036
2023/05/17 16:40:43,150000,1.044
2023/05/17 16:40:43,200000,1.043
2023/05/17 16:40:43,250000,1.039
2023/05/17 16:40:43,300000,1.047
2023/05/17 16:40:43,350000,1.044
2023/05/17 16:40:43,400000,1.044
2023/05/17 16:40:43,450000,1.043
2023/05/17 16:40:43,500000,1.048
2023/05/17 16:40:43,550000,1.046
2023/05/17 16:40:43,600000,1.040
2023/05/17 16:40:43,650000,1.049
2023/05/17 16:40:43,700000,1.050
2023/05/17 16:40:43,750000,1.048
2023/05/17 16:40:43,800000,1.045
2023/05/17 16:40:43,850000,1.049
2023/05/17 16:40:43,900000,1.051
2023/05/17 16:40:43,950000,1.044
2023/05/17 16:40:44,000000,1.050
2023/05/17 16:40:44,050000,1.049
2023/05/17 16:40:44,100000,1.047
2023/05/17 16:40:44,150000,1.047
2023/05/17 16:40:44,200000,1.051
2023/05/17 16:40:44,250000,1.051
2023/05/17 16:40:44,300000,1.044
2023/05/17 16:40:44,350000,1.054
2023/05/17 16:40:44,400000,1.056
2023/05/17 16:40:44,450000,1.052
2023/05/17 16:40:44,500000,1.053
2023/05/17 16:40:44,550000,1.057
2023/05/17 16:40:44,600000,1.056
2023/05/17 16:40:44,650000,1.049
2023/05/17 16:40:44,700000,1.057
2023/05/17 16:40:44,750000,1.057
2023/05/17 16:40:44,800000,1.052
2023/05/17 16:40:44,850000,1.052
2023/05/17 16:40:44,900000,1.056
2023/05/17 16:40:44,950000,1.056
2023/05/17 16:40:45,000000,1.050
2023/05/17 16:40:45,050000,1.060
2023/05/17 16:40:45,100000,1.057
2023/05/17 16:40:45,150000,1.054
2023/05/17 16:40:45,200000,1.059
2023/05/17 16:40:45,250000,1.060
2023/05/17 16:40:45,300000,1.061
2023/05/17 16:40:45,350000,1.053
2023/05/17 16:40:45,400000,1.064
2023/05/17 16:40:45,450000,1.062
2023/05/17 16:40:45,500000,1.059
2023/05/17 16:40:45,550000,1.063
2023/05/17 16:40:45,600000,1.064
2023/05/17 16:40:45,650000,1.064
2023/05/17 16:40:45,700000,1.058
2023/05/17 16:40:45,750000,1.064
2023/05/17 16:40:45,800000,1.065
2023/05/17 16:40:45,850000,1.061
2023/05/17 16:40:45,900000,1.065
2023/05/17 16:40:45,950000,1.065
2023/05/17 16:40:46,000000,1.065
2023/05/17 16:40:46,050000,1.060
2023/05/17 16:40:46,100000,1.066
2023/05/17 16:40:46,150000,1.066
2023/05/17 16:40:46,200000,1.060
2023/05/17 16:40:46,250000,1.069
2023/05/17 16:40:46,300000,1.067
2023/05/17 16:40:46,350000,1.067
2023/05/17 16:40:46,400000,1.067
2023/05/17 16:40:46,450000,1.071
2023/05/17 16:40:46,500000,1.071
2023/05/17 16:40:46,550000,1.064
2023/05/17 16:40:46,600000,1.071
2023/05/17 16:40:46,650000,1.071
2023/05/17 16:40:46,700000,1.068
2023/05/17 16:40:46,750000,1.067
2023/05/17 16:40:46,800000,1.071
2023/05/17 16:40:46,850000,1.071
2023/05/17 16:40:46,900000,1.063
2023/05/17 16:40:46,950000,1.073
2023/05/17 16:40:47,000000,1.072
2023/05/17 16:40:47,050000,1.069
2023/05/17 16:40:47,100000,1.072
2023/05/17 16:40:47,150000,1.075
2023/05/17 16:40:47,200000,1.074
2023/05/17 16:40:47,250000,1.067
2023/05/17 16:40:47,300000,1.077
2023/05/17 16:40:47,350000,1.076
2023/05/17 16:40:47,400000,1.073
2023/05/17 16:40:47,450000,1.075
2023/05/17 16:40:47,500000,1.077
2023/05/17 16:40:47,550000,1.078
2023/05/17 16:40:47,600000,1.069
2023/05/17 16:40:47,650000,1.079
2023/05/17 16:40:47,700000,1.078
2023/05/17 16:40:47,750000,1.075
2023/05/17 16:40:47,800000,1.078
2023/05/17 16:40:47,850000,1.079
2023/05/17 16:40:47,900000,1.077
2023/05/17 16:40:47,950000,1.072
2023/05/17 16:40:48,000000,1.083
2023/05/17 16:40:48,050000,1.079
2023/05/17 16:40:48,100000,1.077
2023/05/17 16:40:48,150000,1.083
2023/05/17 16:40:48,200000,1.081
2023/05/17 16:40:48,250000,1.082
2023/05/17 16:40:48,300000,1.077
2023/05/17 16:40:48,350000,1.086
2023/05/17 16:40:48,400000,1.086
2023/05/17 16:40:48,450000,1.078
2023/05/17 16:40:48,500000,1.086
2023/05/17 16:40:48,550000,1.086
2023/05/17 16:40:48,600000,1.085
2023/05/17 16:40:48,650000,1.083
2023/05/17 16:40:48,700000,1.087
2023/05/17 16:40:48,750000,1.086
2023/05/17 16:40:48,800000,1.080
2023/05/17 16:40:48,850000,1.088
2023/05/17 16:40:48,900000,1.087
2023/05/17 16:40:48,950000,1.084
2023/05/17 16:40:49,000000,1.084
2023/05/17 16:40:49,050000,1.090
2023/05/17 16:40:49,100000,1.090
2023/05/17 16:40:49,150000,1.084
2023/05/17 16:40:49,200000,1.093
2023/05/17 16:40:49,250000,1.091
2023/05/17 16:40:49,300000,1.089
2023/05/17 16:40:49,350000,1.089
2023/05/17 16:40:49,400000,1.091
2023/05/17 16:40:49,450000,1.091
2023/05/17 16:40:49,500000,1.085
2023/05/17 16:40:49,550000,1.093
2023/05/17 16:40:49,600000,1.095
2023/05/17 16:40:49,650000,1.089
2023/05/17 16:40:49,700000,1.091
2023/05/17 16:40:49,750000,1.095
2023/05/17 16:40:49,800000,1.097
2023/05/17 16:40:49,850000,1.090
2023/05/17 16:40:49,900000,1.098
2023/05/17 16:40:49,950000,1.097
2023/05/17 16:40:50,000000,1.093
2023/05/17 16:40:50,050000,1.096
2023/05/17 16:40:50,100000,1.098
2023/05/17 16:40:50,150000,1.096
2023/05/17 16:40:50,200000,1.091
2023/05/17 16:40:50,250000,1.098
2023/05/17 16:40:50,300000,1.098
2023/05/17 16:40:50,350000,1.094
2023/05/17 16:40:50,400000,1.101
2023/05/17 16:40:50,450000,1.101
2023/05/17 16:40:50,500000,1.102
2023/05/17 16:40:50,550000,1.096
2023/05/17 16:40:50,600000,1.103
2023/05/17 16:40:50,650000,1.100
2023/05/17 16:40:50,700000,1.098
2023/05/17 16:40:50,750000,1.103
2023/05/17 16:40:50,800000,1.102
2023/05/17 16:40:50,850000,1.102
2023/05/17 16:40:50,900000,1.099
2023/05/17 16:40:50,950000,1.105
2023/05/17 16:40:51,000000,1.105
2023/05/17 16:40:51,050000,1.099
2023/05/17 16:40:51,100000,1.106
2023/05/17 16:40:51,150000,1.106
2023/05/17 16:40:51,200000,1.103
2023/05/17 16:40:51,250000,1.103
2023/05/17 16:40:51,300000,1.107
2023/05/17 16:40:51,350000,1.108
2023/05/17 16:40:51,400000,1.101
2023/05/17 16:40:51,450000,1.109
2023/05/17 16:40:51,500000,1.109
2023/05/17 16:40:51,550000,1.107
2023/05/17 16:40:51,600000,1.107
2023/05/17 16:40:51,650000,1.111
2023/05/17 16:40:51,700000,1.111
2023/05/17 16:40:51,750000,1.105
2023/05/17 16:40:51,800000,1.114
2023/05/17 16:40:51,850000,1.111
2023/05/17 16:40:51,900000,1.109
2023/05/17 16:40:51,950000,1.109
2023/05/17 16:40:52,000000,1.115
2023/05/17 16:40:52,050000,1.113
2023/05/17 16:40:52,100000,1.106
2023/05/17 16:40:52,150000,1.115
2023/05/17 16:40:52,200000,1.115
2023/05/17 16:40:52,250000,1.110
2023/05/17 16:40:52,300000,1.114
2023/05/17 16:40:52,350000,1.116
2023/05/17 16:40:52,400000,1.117
2023/05/17 16:40:52,450000,1.111
2023/05/17 16:40:52,500000,1.120
2023/05/17 16:40:52,550000,1.120
2023/05/17 16:40:52,600000,1.117
2023/05/17 16:40:52,650000,1.120
2023/05/17 16:40:52,700000,1.121
2023/05/17 16:40:52,750000,1.122
2023/05/17 16:40:52,800000,1.114
2023/05/17 16:40:52,850000,1.122
2023/05/17 16:40:52,900000,1.122
2023/05/17 16:40:52,950000,1.116
2023/05/17 16:40:53,000000,1.121
2023/05/17 16:40:53,050000,1.123
2023/05/17 16:40:53,100000,1.122
2023/05/17 16:40:53,150000,1.117
2023/05/17 16:40:53,200000,1.125
2023/05/17 16:40:53,250000,1.125
2023/05/17 16:40:53,300000,1.120
2023/05/17 16:40:53,350000,1.127
2023/05/17 16:40:53,400000,1.128
2023/05/17 16:40:53,450000,1.127
2023/05/17 16:40:53,500000,1.122
2023/05/17 16:40:53,550000,1.128
2023/05/17 16:40:53,600000,1.128
2023/05/17 16:40:53,650000,1.124
2023/05/17 16:40:53,700000,1.130
2023/05/17 16:40:53,750000,1.129
2023/05/17 16:40:53,800000,1.130
2023/05/17 16:40:53,850000,1.127
2023/05/17 16:40:53,900000,1.132
2023/05/17 16:40:53,950000,1.131
2023/05/17 16:40:54,000000,1.124
2023/05/17 16:40:54,050000,1.132
2023/05/17 16:40:54,100000,1.131
2023/05/17 16:40:54,150000,1.128
2023/05/17 16:40:54,200000,1.130
2023/05/17 16:40:54,250000,1.133
2023/05/17 16:40:54,300000,1.132
2023/05/17 16:40:54,350000,1.126
2023/05/17 16:40:54,400000,1.136
2023/05/17 16:40:54,450000,1.138
2023/05/17 16:40:54,500000,1.133
2023/05/17 16:40:54,550000,1.134
2023/05/17 16:40:54,600000,1.138
2023/05/17 16:40:54,650000,1.138
2023/05/17 16:40:54,700000,1.131
2023/05/17 16:40:54,750000,1.140
2023/05/17 16:40:54,800000,1.139
2023/05/17 16:40:54,850000,1.134
2023/05/17 16:40:54,900000,1.136
2023/05/17 16:40:54,950000,1.140
2023/05/17 16:40:55,000000,1.139
2023/05/17 16:40:55,050000,1.132
2023/05/17 16:40:55,100000,1.141
2023/05/17 16:40:55,150000,1.143
2023/05/17 16:40:55,200000,1.138
2023/05/17 16:40:55,250000,1.144
2023/05/17 16:40:55,300000,1.143
2023/05/17 16:40:55,350000,1.143
2023/05/17 16:40:55,400000,1.137
2023/05/17 16:40:55,450000,1.148
2023/05/17 16:40:55,500000,1.146
2023/05/17 16:40:55,550000,1.141
2023/05/17 16:40:55,600000,1.147
2023/05/17 16:40:55,650000,1.146
2023/05/17 16:40:55,700000,1.146
2023/05/17 16:40:55,750000,1.141
2023/05/17 16:40:55,800000,1.148
2023/05/17 16:40:55,850000,1.147
2023/05/17 16:40:55,900000,1.143
2023/05/17 16:40:55,950000,1.150
2023/05/17 16:40:56,000000,1.150
2023/05/17 16:40:56,050000,1.148
2023/05/17 16:40:56,100000,1.147
2023/05/17 16:40:56,150000,1.152
2023/05/17 16:40:56,200000,1.150
2023/05/17 16:40:56,250000,1.144
2023/05/17 16:40:56,300000,1.153
2023/05/17 16:40:56,350000,1.153
2023/05/17 16:40:56,400000,1.151
2023/05/17 16:40:56,450000,1.151
2023/05/17 16:40:56,500000,1.155
2023/05/17 16:40:56,550000,1.155
2023/05/17 16:40:56,600000,1.147
2023/05/17 16:40:56,650000,1.156
2023/05/17 16:40:56,700000,1.155
2023/05/17 16:40:56,750000,1.153
2023/05/17 16:40:56,800000,1.153
2023/05/17 16:40:56,850000,1.158
2023/05/17 16:40:56,900000,1.156
2023/05/17 16:40:56,950000,1.150
2023/05/17 16:40:57,000000,1.159
2023/05/17 16:40:57,050000,1.159
2023/05/17 16:40:57,100000,1.155
2023/05/17 16:40:57,150000,1.157
2023/05/17 16:40:57,200000,1.161
2023/05/17 16:40:57,250000,1.160
2023/05/17 16:40:57,300000,1.153
2023/05/17 16:40:57,350000,1.163
2023/05/17 16:40:57,400000,1.163
2023/05/17 16:40:57,450000,1.158
2023/05/17 16:40:57,500000,1.160
2023/05/17 16:40:57,550000,1.163
2023/05/17 16:40:57,600000,1.162
2023/05/17 16:40:57,650000,1.156
2023/05/17 16:40:57,700000,1.165
2023/05/17 16:40:57,750000,1.165
2023/05/17 16:40:57,800000,1.161
2023/05/17 16:40:57,850000,1.165
2023/05/17 16:40:57,900000,1.167
2023/05/17 16:40:57,950000,1.165
2023/05/17 16:40:58,000000,1.159
2023/05/17 16:40:58,050000,1.169
2023/05/17 16:40:58,100000,1.170
2023/05/17 16:40:58,150000,1.165
2023/05/17 16:40:58,200000,1.168
2023/05/17 16:40:58,250000,1.169
2023/05/17 16:40:58,300000,1.168
2023/05/17 16:40:58,350000,1.164
2023/05/17 16:40:58,400000,1.171
2023/05/17 16:40:58,450000,1.170
2023/05/17 16:40:58,500000,1.168
2023/05/17 16:40:58,550000,1.174
2023/05/17 16:40:58,600000,1.172
2023/05/17 16:40:58,650000,1.173
2023/05/17 16:40:58,700000,1.169
2023/05/17 16:40:58,750000,1.176
2023/05/17 16:40:58,800000,1.175
2023/05/17 16:40:58,850000,1.171
2023/05/17 16:40:58,900000,1.176
2023/05/17 16:40:58,950000,1.176
2023/05/17 16:40:59,000000,1.176
2023/05/17 16:40:59,050000,1.174
2023/05/17 16:40:59,100000,1.178
2023/05/17 16:40:59,150000,1.176
2023/05/17 16:40:59,200000,1.172
2023/05/17 16:40:59,250000,1.179
2023/05/17 16:40:59,300000,1.177
2023/05/17 16:40:59,350000,1.175
2023/05/17 16:40:59,400000,1.177
2023/05/17 16:40:59,450000,1.181
2023/05/17 16:40:59,500000,1.180
2023/05/17 16:40:59,550000,1.174
2023/05/17 16:40:59,600000,1.182
2023/05/17 16:40:59,650000,1.180
2023/05/17 16:40:59,700000,1.177
2023/05/17 16:40:59,750000,1.181
2023/05/17 16:40:59,800000,1.183
2023/05/17 16:40:59,850000,1.184
2023/05/17 16:40:59,900000,1.177
2023/05/17 16:40:59,950000,1.184
2023/05/17 16:41:00,000000,1.185
2023/05/17 16:41:00,050000,1.181
2023/05/17 16:41:00,100000,1.182
2023/05/17 16:41:00,150000,1.186
2023/05/17 16:41:00,200000,1.183
2023/05/17 16:41:00,250000,1.177
2023/05/17 16:41:00,300000,1.186
2023/05/17 16:41:00,350000,1.187
2023/05/17 16:41:00,400000,1.182
2023/05/17 16:41:00,450000,1.186
2023/05/17 16:41:00,500000,1.188
2023/05/17 16:41:00,550000,1.188
2023/05/17 16:41:00,600000,1.183
2023/05/17 16:41:00,650000,1.193
2023/05/17 16:41:00,700000,1.192
2023/05/17 16:41:00,750000,1.188
2023/05/17 16:41:00,800000,1.191
2023/05/17 16:41:00,850000,1.194
2023/05/17 16:41:00,900000,1.194
2023/05/17 16:41:00,950000,1.186
2023/05/17 16:41:01,000000,1.195
2023/05/17 16:41:01,050000,1.193
2023/05/17 16:41:01,100000,1.188
2023/05/17 16:41:01,150000,1.195
2023/05/17 16:41:01,200000,1.195
2023/05/17 16:41:01,250000,1.193
2023/05/17 16:41:01,300000,1.191
2023/05/17 16:41:01,350000,1.195
2023/05/17 16:41:01,400000,1.197
2023/05/17 16:41:01,450000,1.193
2023/05/17 16:41:01,500000,1.200
2023/05/17 16:41:01,550000,1.198
2023/05/17 16:41:01,600000,1.197
2023/05/17 16:41:01,650000,1.196
